"ft.idx","mz.precursor","rt","tissue03","tissue04","tissue05","tissue06","tissue07","tissue08","mz.product","int.product"
1278,484.111507116393,852.7885,1330,1671,1061,1133,956,874,355.065959534689,716
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,72.0767982905881,11250.5
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,110.066636792159,1345.5
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,126.087391261177,485.5
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,129.097995725871,589
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,156.073525094434,2384
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,157.093964940086,316
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,171.145666747026,5688.5
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,186.078975140707,640
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,186.082973382324,500
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,189.116661122362,1409
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,189.118763669208,1070
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,199.139766520456,1976.5
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,228.129958020162,1313
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,246.138177142232,893
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,246.141992042865,648
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,257.120771456124,310
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,266.15923568225,788
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,299.163079548566,427
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,303.162605737547,1045
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,319.134246911618,699.5
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,337.193038161028,235
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,447.226941726494,560
1279,484.268119299562,647.782,17733,19003,16200,17584,16821,16216,447.235002615986,451
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,42.0311085947569,934
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,44.0464957904776,94239
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,45.0501299422821,1881
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,57.0668624941857,1011
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,62.0567586930449,22073
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,71.0820564403542,1306.5
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,95.0813257829466,1355
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,97.0972372791493,1298
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,109.097545616916,846
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,111.112602068976,697
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,121.09720899357,575
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,123.112354931313,584.5
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,124.011327411343,581
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,142.02194284922,1274
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,155.006457882299,6106
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,173.017215014981,956
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,198.045460987756,2995
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,198.047588175512,2007
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,216.058982308326,3289
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,265.249441563693,1155
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,267.265733288552,1248
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,308.291382548107,2247
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,310.307255752958,4589.5
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,339.286686181308,36912
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,340.2897634718,7877.5
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,341.301540461354,108970
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,421.269105015264,2061
1280,484.325393209786,317.32,7259,7043,6895,6858,6543,10604,482.353811418632,3759
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,72.0770357938427,10766.5
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,110.067413998141,1451.5
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,126.087402646989,498
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,129.098053984293,424.5
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,156.073542889102,2317
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,171.145722519584,5379.5
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,172.145418869103,484
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,186.083850831423,415
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,189.116661122362,1409
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,189.118636940469,1029
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,199.138849705807,1585
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,210.012621156832,249
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,228.124993432403,856
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,228.130915732414,1159
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,246.137882870397,829
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,246.141847013567,648
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,257.12070880165,293
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,266.158169432478,651
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,285.151251838515,315
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,303.16039645326,848
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,319.134145999599,757
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,337.193001604051,226
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,396.184677249711,252
1281,484.601829772575,647.782,7807,8741,7773,8084,7484,7776,447.235002615986,451
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,104.987468019071,735
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,128.948457290249,13800
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,234.914558659108,3330
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,250.945585620061,1959
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,274.903563437745,1021.5
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,292.952745852948,2132
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,316.915781327346,3816
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,340.871538755512,2298
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,340.875525215356,1321
1282,484.880972874516,595.7655,2981,2897,3176,2726,3032,3010,356.908980379323,267
1283,484.883525861149,860.4405,709,941,926,951,1030,1013,44.0464426643282,1007
1283,484.883525861149,860.4405,709,941,926,951,1030,1013,110.067735796111,786
1283,484.883525861149,860.4405,709,941,926,951,1030,1013,175.114007523538,717
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,72.0767880292485,11250.5
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,110.066737041236,1503
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,126.087408505219,485.5
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,156.073525094434,2384
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,171.145730370613,5379.5
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,189.119869845932,1049.5
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,199.139766520456,1976.5
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,228.129000307909,1159
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,246.138177142232,893
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,246.141861274557,624
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,257.120834110598,327
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,266.158169432478,651
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,303.161433693567,965
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,319.134347823638,562
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,447.225977532928,534
1284,484.935784070162,647.782,2632,2918,2562,2704,2842,2302,447.236531807989,419
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,45.0304038332264,5126.5
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,57.0668658957931,3794
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,71.082143541267,3704
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,74.0926767665013,3590
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,89.0553260042003,26939
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,113.125437217752,847
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,113.126922646609,679
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,119.081919926921,3078
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,121.060996262196,4239
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,133.081332216539,24182
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,135.074424415705,489
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,135.079305376858,616
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,147.07586119941,839.5
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,165.083856892888,4069
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,165.085615853346,6723
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,166.092900571813,772
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,177.106325280373,8458
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,191.101407127199,420
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,209.107310620371,1928
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,209.114276423449,3333.5
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,233.186888014303,2131
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,253.139377574383,635
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,259.196839088156,218
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,259.203715400821,214
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,271.143298956835,1274
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,271.1502811143,1137.5
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,277.212434781605,4928
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,289.209640188238,400
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,313.207883685682,211
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,315.169876882748,910
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,321.238086151097,654
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,359.199965545881,8855
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,471.324892906141,1742
1285,485.343139349964,56.223,24645,24885,29690,38678,45864,14276,472.330524206685,778
1286,486.110024588383,830.3525,1943,2030,1798,1572,1822,1806,184.06957772295,853
1286,486.110024588383,830.3525,1943,2030,1798,1572,1822,1806,264.035766926919,1994
1287,486.832303455963,528.449,4603,5304,4745,4879,4654,4448,38.9599752616783,1853
1287,486.832303455963,528.449,4603,5304,4745,4879,4654,4448,94.924906601303,1798.5
1288,486.859566494813,597.295,6146,5480,5548,5616,4968,5129,380.870373258046,990
1288,486.859566494813,597.295,6146,5480,5548,5616,4968,5129,446.845263297832,923
1292,487.265401349927,874.2125,2738,3033,2445,3000,3253,2875,86.0924256100872,852
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,84.0766382567221,619
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,120.07724151202,2830
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,129.098144647105,6143
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,191.114254081194,216
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,226.114220685092,1814
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,276.134903211437,705
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,337.148341663373,609
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,343.203309754726,374
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,373.169485509277,450
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,475.259283839463,820
1293,487.282425515201,791.5945,4065,3525,3293,4079,3227,3564,487.283636919173,1242.5
1295,487.659556196268,75.6015,2404,2228,2667,3471,2662,4031,103.070117122496,6230
1296,487.744332270463,961.923,1718,2236,2457,2037,2521,2158,129.098113400511,1891
1297,487.922908764573,527.4325,1091,1193,1010,1159,1026,886,94.9249423616006,1750
1297,487.922908764573,527.4325,1091,1193,1010,1159,1026,886,192.904616038707,835
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,84.0777151139185,394
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,129.098058901037,6033.5
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,226.114216582642,1896
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,244.125179771879,1557.5
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,337.15187818466,363
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,355.153789548865,728
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,475.25846889191,396
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,487.284695867906,987
1298,488.23068834484,791.597,9031,8010,7344,6117,6282,5930,488.23339194535,1454.5
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,112.083359156494,333
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,157.129004189644,556
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,175.114076094755,2858.5
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,185.11791747178,630
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,185.123401854078,688
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,269.117052742178,517
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,269.125824041534,752
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,282.115831241448,530
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,287.130629263373,735
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,291.162027854605,262
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,305.176998026185,229
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,471.235850057255,386
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,471.251762123966,764
1299,488.277993707606,731.4175,18533,18885,21918,18788,17931,17268,488.278926344173,16758
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,84.0777097038713,376
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,120.076033416414,2894
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,129.098146813238,6383.5
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,191.114254081194,216
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,226.113775913169,1921.5
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,244.125236659479,1963
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,244.159111382614,1434
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,276.126986920956,439
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,276.134570766682,561
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,337.148341663373,561
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,343.202631159346,549
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,355.157078910523,670
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,373.163154521825,413
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,373.169265610764,402
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,458.233101881325,458
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,469.267751471612,379
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,475.25327068798,975
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,475.261228911789,646
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,487.284486310797,1225
1300,488.723770477206,791.5945,5859,5922,5588,6456,4599,5080,488.230534631971,1485
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,104.103851128273,335
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,112.044688819766,765
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,112.046771645446,662.5
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,175.115996744259,601
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,184.06846180632,9859.5
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,226.074842044244,1935
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,226.080530144907,1840.5
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,246.027261107411,977
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,264.036351365232,31993.5
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,272.169574990713,553
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,274.179906472378,530
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,274.185486011561,493
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,280.088253373748,1763
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,360.055990524672,13780
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,361.061453081598,2038
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,362.06040136845,291
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,378.067575053664,4391
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,379.063339039077,724
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,379.072679162586,624
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,476.205752720124,1338
1301,489.110349420706,810.9725,54163,53048,50471,52212,45578,44246,489.109226706414,1195
1302,489.141272230822,266.325,2225,1722,2028,1903,1962,1666,113.029922831245,7032.5
1303,490.171147861619,718.1615,2829,3160,3142,3176,3266,3002,84.0403445952245,482
1303,490.171147861619,718.1615,2829,3160,3142,3176,3266,3002,102.050282745464,860
1303,490.171147861619,718.1615,2829,3160,3142,3176,3266,3002,130.045149710825,2361
1303,490.171147861619,718.1615,2829,3160,3142,3176,3266,3002,148.056391582164,9304
1303,490.171147861619,718.1615,2829,3160,3142,3176,3266,3002,182.076641517475,1853
1303,490.171147861619,718.1615,2829,3160,3142,3176,3266,3002,192.017766788383,653
1304,490.245568550477,844.6305,3748,3321,2973,3331,3288,2311,147.107808145004,705
1304,490.245568550477,844.6305,3748,3321,2973,3331,3288,2311,175.11244489398,703
1304,490.245568550477,844.6305,3748,3321,2973,3331,3288,2311,187.104197577454,584
1304,490.245568550477,844.6305,3748,3321,2973,3331,3288,2311,215.094929027241,339.5
1304,490.245568550477,844.6305,3748,3321,2973,3331,3288,2311,258.138719571858,632
1304,490.245568550477,844.6305,3748,3321,2973,3331,3288,2311,275.188430311966,247
1304,490.245568550477,844.6305,3748,3321,2973,3331,3288,2311,276.151166026332,437
1304,490.245568550477,844.6305,3748,3321,2973,3331,3288,2311,490.247284974909,1695
1305,490.751868246475,775.2755,4894,4368,4468,4924,4690,4613,110.066690246211,1123
1305,490.751868246475,775.2755,4894,4368,4468,4924,4690,4613,147.107980423071,532
1305,490.751868246475,775.2755,4894,4368,4468,4924,4690,4613,265.12108813235,900.5
1305,490.751868246475,775.2755,4894,4368,4468,4924,4690,4613,265.12717781303,946.5
1305,490.751868246475,775.2755,4894,4368,4468,4924,4690,4613,479.263352041375,303
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,72.0767277919933,10766.5
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,110.067376491393,1451.5
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,126.087402646989,498
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,129.098115465334,424.5
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,156.073525094434,2317
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,171.145744156744,5379.5
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,172.145418869103,484
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,186.083850831423,415
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,189.118536319187,1029
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,189.122587905007,908
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,199.139766520456,1668.5
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,210.012621156832,249
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,228.124993432403,856
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,228.130915732414,1159
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,246.137882870397,829
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,246.141847013567,648
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,257.12070880165,293
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,266.15923568225,788
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,285.151251838515,315
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,303.16039645326,848
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,319.134145999599,757
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,337.193001604051,226
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,396.184677249711,252
1307,491.241232956899,647.782,3027,2944,2449,3030,2507,2513,447.235002615986,451
1308,491.286649563256,33.7845,4816,6145,7177,8280,9365,11107,149.092563481037,626
1308,491.286649563256,33.7845,4816,6145,7177,8280,9365,11107,323.098626223467,548
1308,491.286649563256,33.7845,4816,6145,7177,8280,9365,11107,379.163503312984,1876.5
1308,491.286649563256,33.7845,4816,6145,7177,8280,9365,11107,435.220323875058,1033
1308,491.286649563256,33.7845,4816,6145,7177,8280,9365,11107,436.221833948053,216
1308,491.286649563256,33.7845,4816,6145,7177,8280,9365,11107,436.230567816837,394
1309,491.58193305508,902.767,1617,1400,1541,1593,1143,1537,136.057778489828,1115
1310,491.746328890808,680.42,2927,2640,3677,2469,3546,2559,101.056140911477,1048
1310,491.746328890808,680.42,2927,2640,3677,2469,3546,2559,118.081341969397,6532
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,46.0623032817918,2972.5
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,126.01658158798,1519
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,205.072541995315,980.5
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,205.07483823573,856.5
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,224.230316492739,474
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,236.230127933134,2589
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,236.232289471961,4891
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,250.247970991316,769.5
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,252.264891031863,869
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,254.24406233434,563
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,262.24554662401,1351
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,262.253367927554,943
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,264.264325454078,4668
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,265.266479602285,1089
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,282.280034413911,875
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,315.172415759689,927
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,476.140951649895,878
1312,492.471704431889,54.1775,56660,34453,27694,22437,29521,26288,479.26938664812,418
1313,492.902890086059,595.2565,9589,8524,5953,5386,4851,4480,104.987447668261,1211.5
1313,492.902890086059,595.2565,9589,8524,5953,5386,4851,4480,128.949062991454,17249
1313,492.902890086059,595.2565,9589,8524,5953,5386,4851,4480,186.991144373407,1177
1313,492.902890086059,595.2565,9589,8524,5953,5386,4851,4480,234.914420198024,3558
1313,492.902890086059,595.2565,9589,8524,5953,5386,4851,4480,250.94568338739,2056
1313,492.902890086059,595.2565,9589,8524,5953,5386,4851,4480,292.955060023356,2500
1313,492.902890086059,595.2565,9589,8524,5953,5386,4851,4480,316.916365983238,5940.5
1315,493.264913798888,634.014,3501,2581,2291,2464,2639,2315,72.0768045204613,1012
1316,493.405480242229,594.749,1782,2155,1225,1520,949,895,104.9884376796,1625
1316,493.405480242229,594.749,1782,2155,1225,1520,949,895,128.949097116984,18586
1316,493.405480242229,594.749,1782,2155,1225,1520,949,895,186.989228950136,1229.5
1316,493.405480242229,594.749,1782,2155,1225,1520,949,895,234.914471578777,4892
1316,493.405480242229,594.749,1782,2155,1225,1520,949,895,250.945257622788,2944
1316,493.405480242229,594.749,1782,2155,1225,1520,949,895,268.996587171596,657
1316,493.405480242229,594.749,1782,2155,1225,1520,949,895,292.952745852948,2166
1316,493.405480242229,594.749,1782,2155,1225,1520,949,895,316.915554218319,5801
1317,494.319118594338,313.243,11806,14825,13148,14037,15344,19518,476.313280700683,964
1317,494.319118594338,313.243,11806,14825,13148,14037,15344,19518,494.320541785054,2419
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,60.0774817072774,3757
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,86.0925011068352,11436.5
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,103.78044385614,885
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,103.782157029313,1297
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,104.103775680898,389660.5
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,124.994989988361,1615
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,166.056777240097,558.5
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,183.498856166318,1399
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,184.06956030673,551307.5
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,184.681188725581,305
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,185.072022969242,20843
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,258.105728621786,6592.5
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,313.269834561336,5963
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,419.249022561279,2801
1318,496.335659532433,310.6915,438619,635814,449840,512730,603083,940314,420.260230147018,650.5
